problem_id,a1,d,g,u
Q16,16.45485368568663,5.522242022695076,0.0028655978743182143,1
Q17,71.05771959671239,-106.3732820926102,0.06893278655272898,1
Q18,69.55108433027709,-104.78354846933928,9.24695811613868e-8,1
Q19,40.645847014084254,-74.98399835906638,8.92307343036836e-8,1
Q20,2.0769268520257436,-3.5305194341225317,3.522926861783421e-7,1
